collected_at_utc,source_type,company,title,location,team,url,external_id,posted_at,description_snippet
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,deel,DevOpsEngineer@ Deel,,,https://jobs.ashbyhq.com/Deel/0007a911-2f94-4db1-9a25-9da6bce561bb?src=LinkedIn,ddg::https://jobs.ashbyhq.com/Deel/0007a911-2f94-4db1-9a25-9da6bce561bb?src=LinkedIn,,"C- Certifications such as AWS CertifiedDevOpsEngineer, Microsoft Certified: AzureDevOpsEngineerExpert, or Certified Kubernetes Administrator (CKA). Bachelor’s degree in..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,datatonic,SeniorDevOpsEngineer@ Datatonic,,,https://jobs.ashbyhq.com/datatonic/8ab183aa-435c-4f58-9e5d-c54a1021e1d1,ddg::https://jobs.ashbyhq.com/datatonic/8ab183aa-435c-4f58-9e5d-c54a1021e1d1,,"As a SeniorDevOpsEngineer, you will play a key role in establishing, leading and enhancing DevOps practices within our clients' organisations."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,openai,"SiteReliabilityEngineer, Research Platform,SRE@ OpenAI",,,https://jobs.ashbyhq.com/openai/d24f97b8-8861-4d07-9ae3-0116fec8a33b?i12m_id=i12m-2024-4-5UJ,ddg::https://jobs.ashbyhq.com/openai/d24f97b8-8861-4d07-9ae3-0116fec8a33b?i12m_id=i12m-2024-4-5UJ,,"As aReliabilityEngineer, you will be at the forefront of maintaining and enhancing the stability, scalability, and performance of our rapidly evolving infrastructure.TheSREteam in research is responsible for defining, measuring, and improving the reliability of the research platform."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,amo,LeadSiteReliabilityEngineer(SRE) @ amo,,,https://jobs.ashbyhq.com/amo/11ad3081-f6a0-4150-8681-4246d3cfa3e1?embed=js&customCssUrl=https://amo.co/styles/jobs.css,ddg::https://jobs.ashbyhq.com/amo/11ad3081-f6a0-4150-8681-4246d3cfa3e1?embed=js&customCssUrl=https://amo.co/styles/jobs.css,,"AS A LEADSRE, YOUR DAY-TO-DAY WILL INCLUDE: VISION AND LEADERSHIP You’ll define and lead the long-term infrastructure vision and roadmap, ensuring amo’s systems remain reliable, scalable, and secure as we grow globally."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,finary,SeniorSiteReliabilityEngineer(SRE) @ Finary,,,https://jobs.ashbyhq.com/finary/2e1a88cd-ac9b-403f-b1e7-9827c4590334,ddg::https://jobs.ashbyhq.com/finary/2e1a88cd-ac9b-403f-b1e7-9827c4590334,,"As Finary's firstSiteReliabilityEngineer, you'll be the cornerstone of our technical infrastructure, ensuring our platform remains highly available, performant, and secure for our customers.Have experience as the first or foundingSREin a fast-growing company."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,oneapp,SiteReliabilityEngineer@ ONE,,,https://jobs.ashbyhq.com/oneapp/d228364c-1b6b-4666-a979-4b12158a0104?subid1=ca71efacf43b4315b97cc8326f1659c4,ddg::https://jobs.ashbyhq.com/oneapp/d228364c-1b6b-4666-a979-4b12158a0104?subid1=ca71efacf43b4315b97cc8326f1659c4,,"As aSiteReliabilityEngineer(SRE) at ONE, your mandate is to ensure the availability and reliability of our most critical services, and ensure that they meet the requirements of our customers. OurSREteam at ONE is growing, so you’ll be a crucial early member to help establish the team..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,oneapp,SiteReliabilityEngineer@ One,,,https://jobs.ashbyhq.com/oneapp/5791bbee-6400-4e0c-b7dd-9297f6e7274e?_branch_match_id=link-783047306202634105?_branch_match_id=link-783047306202634105,ddg::https://jobs.ashbyhq.com/oneapp/5791bbee-6400-4e0c-b7dd-9297f6e7274e?_branch_match_id=link-783047306202634105?_branch_match_id=link-783047306202634105,,"As aSiteReliabilityEngineer(SRE) at One, your mandate is to ensure the availability and reliability of our most critical services, and ensure that they meet the requirements of our customers. OurSREteam at One is growing, so you’ll be a crucial early member to help establish the team..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,oneapp,PlatformEngineer@ One,,,https://jobs.ashbyhq.com/oneapp/b068e6ee-dc63-4ec8-a5be-55b469dc97c6?subid1=59b5a9e14e39439692e3d8f0af2fc0ee,ddg::https://jobs.ashbyhq.com/oneapp/b068e6ee-dc63-4ec8-a5be-55b469dc97c6?subid1=59b5a9e14e39439692e3d8f0af2fc0ee,,"THE ROLEPlatformEngineers at One are responsible for providing a stable, secure, and efficientplatformthat upholds our high standards of security and compliance, ultimately ensuring..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,oneapp,PlatformEngineer@ One,,,https://jobs.ashbyhq.com/oneapp/b068e6ee-dc63-4ec8-a5be-55b469dc97c6?subid1=31c01c5421d84fd7af0f8b5639f998a1,ddg::https://jobs.ashbyhq.com/oneapp/b068e6ee-dc63-4ec8-a5be-55b469dc97c6?subid1=31c01c5421d84fd7af0f8b5639f998a1,,"THE ROLEPlatformEngineers at One are responsible for providing a stable, secure, and efficientplatformthat upholds our high standards of security and compliance, ultimately ensuring..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,meticulous,PlatformEngineer@ Meticulous,,,https://jobs.ashbyhq.com/meticulous/2381385c-300f-4d91-91e4-b36f1ec86123,ddg::https://jobs.ashbyhq.com/meticulous/2381385c-300f-4d91-91e4-b36f1ec86123,,"As aPlatformEngineer, you'll own the systems that make this possible.You'll have significant autonomy. We're a small team, and you'll be the first dedicatedplatformengineer."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,humanitec,PlatformEngineer@ Humanitec,,,https://jobs.ashbyhq.com/humanitec/0a1ad796-cd3b-4816-a0a6-89aef5a0c3ad,ddg::https://jobs.ashbyhq.com/humanitec/0a1ad796-cd3b-4816-a0a6-89aef5a0c3ad,,"PlatformEngineer– Remote. Help companies build their ideal Internal Developer Platforms (IDPs) with Humanitec. If you're passionate about cloud infrastructure, Kubernetes, and..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,abridge,PlatformEngineer@ Abridge,,,https://jobs.ashbyhq.com/Abridge/d980a314-1c5f-422e-99f9-d36bda21f49d?departmentId=56d34434-48b2-462b-838a-c0ca458945be,ddg::https://jobs.ashbyhq.com/Abridge/d980a314-1c5f-422e-99f9-d36bda21f49d?departmentId=56d34434-48b2-462b-838a-c0ca458945be,,"Our AI-poweredplatformwas purpose-built for medical conversations, improving clinical documentation efficiencies while enabling clinicians to focus on what matters..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,openai,"PlatformEngineer, Forward Deployed Engineering (FDE)",,,https://jobs.ashbyhq.com/openai/45ab8896-06bd-4c8e-bb76-914483d5d180,ddg::https://jobs.ashbyhq.com/openai/45ab8896-06bd-4c8e-bb76-914483d5d180,,"PlatformEngineeris a role within Forward Deployed Engineering (FDE) for strong software and ML engineers who want to build new platform capabilities from scratch, grounded in real..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,trainline,CloudEngineer@ Trainline,,,https://jobs.ashbyhq.com/trainline/086e773e-8eda-4f7e-806a-bf85eb8bdef8,ddg::https://jobs.ashbyhq.com/trainline/086e773e-8eda-4f7e-806a-bf85eb8bdef8,,This is the perfect role if you’re a software engineer who’s passionate about applying coding skills to the world of cloud-native engineering. As aCloudEngineerat Trainline you will....
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,neurons-lab.com,CloudEngineer@ Neurons Lab,,,https://jobs.ashbyhq.com/neurons-lab.com/6aa51b76-f244-4cf2-99fb-6a1ac50a87cd,ddg::https://jobs.ashbyhq.com/neurons-lab.com/6aa51b76-f244-4cf2-99fb-6a1ac50a87cd,,"CloudEngineer. Location. All region.Are you a tech wizard driven by the magic of cloud, data, and AI? Do you thrive in dynamic environments where innovation dances with security?"
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,g2i,CloudEngineer@ G2i Inc.,,,https://jobs.ashbyhq.com/g2i/baed670e-4d57-4d2d-803d-7bb5843038ae,ddg::https://jobs.ashbyhq.com/g2i/baed670e-4d57-4d2d-803d-7bb5843038ae,,"Role Overview As a SystemsEngineer, you'll design, maintain, and enhance a secure, scalable, and resilientcloudenvironment that powers the company’s SaaS platform."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,faculty,CloudEngineer@ Faculty,,,https://jobs.ashbyhq.com/faculty/671e4b18-fda2-4d86-b675-adba5ca16d3f,ddg::https://jobs.ashbyhq.com/faculty/671e4b18-fda2-4d86-b675-adba5ca16d3f,,"We're looking for aCloudEngineerto build the backbone of applied artificial intelligence for our customers. You will design, build, and deploy robust, secure, and scalable cloud..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,hyperexponential,CloudEngineer@ hyperexponential,,,https://jobs.ashbyhq.com/Hyperexponential/01897d66-6a62-43e8-a77e-a13a6126e84c,ddg::https://jobs.ashbyhq.com/Hyperexponential/01897d66-6a62-43e8-a77e-a13a6126e84c,,TheCloudEngineering Team's mission is to build scalable and securecloudsolutions for both enterprise B2B customers and engineers.
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,sosafe,Senior AWSCloudEngineer(m/f/d) @ SoSafe,,,https://jobs.ashbyhq.com/sosafe/f9482e1c-f970-41b9-b3af-7f57ec80becd/application,ddg::https://jobs.ashbyhq.com/sosafe/f9482e1c-f970-41b9-b3af-7f57ec80becd/application,,"Drive the delivery of state-of-the-artcloudservices and solutions, including serverless architectures, containerization, and orchestration technologies. •"
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,inngest,InfrastructureEngineer@ Inngest,,,https://jobs.ashbyhq.com/inngest/50439b44-2a91-4136-b054-60e123d6251e,ddg::https://jobs.ashbyhq.com/inngest/50439b44-2a91-4136-b054-60e123d6251e,,"Infrastructureengineering is a critical part of Inngest. It involves everything from K8S, terraform, and ansible playbooks (for bare metal) to developing high-throughput datastores to serve..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,deepgram,InfrastructureEngineer@ Deepgram,,,https://jobs.ashbyhq.com/Deepgram/3e70322f-f37e-448f-99e0-abe3ac07fe37?employmentType=FullTime,ddg::https://jobs.ashbyhq.com/Deepgram/3e70322f-f37e-448f-99e0-abe3ac07fe37?employmentType=FullTime,,"We are seeking an experiencedInfrastructureEngineerto design, implement, and maintain our large-scale distributed systems infrastructure."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,deepgram,InfrastructureEngineer@ Deepgram,,,https://jobs.ashbyhq.com/Deepgram/3e70322f-f37e-448f-99e0-abe3ac07fe37,ddg::https://jobs.ashbyhq.com/Deepgram/3e70322f-f37e-448f-99e0-abe3ac07fe37,,"We are seeking an experiencedInfrastructureEngineerto design, implement, and maintain our large-scale distributed systems infrastructure."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,keyrock,InfrastructureEngineer@ Keyrock,,,https://jobs.ashbyhq.com/Keyrock/8f9be728-cd30-4e58-9b94-3a96344b3115,ddg::https://jobs.ashbyhq.com/Keyrock/8f9be728-cd30-4e58-9b94-3a96344b3115,,"InfrastructureEngineer. About Keyrock. Since our beginnings in 2017, we've grown to be a leading change-maker in the digital asset space, renowned for our partnerships and innovation."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,openai,"InfrastructureEngineer, Public Sector @ OpenAI",,,https://jobs.ashbyhq.com/openai/3de62595-eb62-4272-a611-ae393bb973a6?i12m_id=i12m-2024-4-5UJ,ddg::https://jobs.ashbyhq.com/openai/3de62595-eb62-4272-a611-ae393bb973a6?i12m_id=i12m-2024-4-5UJ,,About the Role. We’re seeking anInfrastructureEngineerwith experience in building and operating infrastructure at scale.
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,workos,InfrastructureEngineer@ WorkOS,,,https://jobs.ashbyhq.com/workos/26a54ffa-9465-4d13-bc5f-db41a2bbe505,ddg::https://jobs.ashbyhq.com/workos/26a54ffa-9465-4d13-bc5f-db41a2bbe505,,About theInfrastructureTeam TheInfrastructureteam powers the core systems behind the WorkOS platform.
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,airspace-intelligence.com,DevSecOps@ Air Space Intelligence,,,https://jobs.ashbyhq.com/airspace-intelligence.com/de0e53fb-8f74-4c65-8958-a5f54a1f93f7,ddg::https://jobs.ashbyhq.com/airspace-intelligence.com/de0e53fb-8f74-4c65-8958-a5f54a1f93f7,,"What you will do: AirSpace Intelligence is building mission-critical, secure infrastructure for defense. We are seeking aDevSecOpsEngineer to design, build..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,flock+safety,DevSecOpsEngineer @ Flock Safety,,,https://jobs.ashbyhq.com/Flock+Safety/7585a2b2-1f69-48a0-8706-070e235fc272,ddg::https://jobs.ashbyhq.com/Flock+Safety/7585a2b2-1f69-48a0-8706-070e235fc272,,This serves as a preview of the 90 day plan you will receive if you were to be hired as aDevSecOpsEngineer Flock Safety. The First 30 Days.
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,playson,DevSecOpsEngineer @ Playson,,,https://jobs.ashbyhq.com/playson/b18938c8-6f6b-4955-ab5c-45b9e9281ca1,ddg::https://jobs.ashbyhq.com/playson/b18938c8-6f6b-4955-ab5c-45b9e9281ca1,,"We are now building a Platform & Cloud Security function and are looking for the first hire, LeadDevSecOpsto launch and lead it. This is a rare opportunity to set the standards from..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,truelogic,SeniorDevSecOpsEngineer,,,https://jobs.ashbyhq.com/truelogic/0be77ba2-6b58-46ae-adcc-ff69237ae997,ddg::https://jobs.ashbyhq.com/truelogic/0be77ba2-6b58-46ae-adcc-ff69237ae997,,"As aDevSecOpsEngineer, you’ll play a key role in strengthening the security posture of our software development and deployment lifecycle. You’ll partner closely with Engineering, DevOps..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,oneapp,CloudInfrastructureEngineer @ ONE,,,https://jobs.ashbyhq.com/oneapp/71c03ff4-5370-474a-be5c-a472056bce35?locationId=9ff59dee-5fb8-4482-9973-b0efd8f15b82,ddg::https://jobs.ashbyhq.com/oneapp/71c03ff4-5370-474a-be5c-a472056bce35?locationId=9ff59dee-5fb8-4482-9973-b0efd8f15b82,,"THE ROLEInfrastructureEngineers at ONE build the foundational systems that enable engineers to serve our customers. Besides designing, building, and evolving core systems, engineers..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,m-kopa,CloudInfrastructureEngineer @ M-KOPA,,,https://jobs.ashbyhq.com/M-KOPA/540fcad1-aeab-44ab-a9d9-79a21cd16f82,ddg::https://jobs.ashbyhq.com/M-KOPA/540fcad1-aeab-44ab-a9d9-79a21cd16f82,,"We’re looking for aCloudInfrastructureEngineer to join our Technical Department who’s collaborative, communicative, systematic and a fast-learning results-driven person."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,notion,"Software Engineer,CloudInfrastructure@ Notion",,,https://jobs.ashbyhq.com/notion/e050309a-6b81-4341-b1ca-9bdd17e62e13?ref=Simplify,ddg::https://jobs.ashbyhq.com/notion/e050309a-6b81-4341-b1ca-9bdd17e62e13?ref=Simplify,,Software Engineer withCloudInfrastructureFoundation: You are a hands-on software engineer who is an expert in contributing to large codebases and establishing strong patterns in...
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,northflank.com,CloudInfrastructureEngineer @ Northflank,,,https://jobs.ashbyhq.com/northflank.com/25024796-eeea-4b8b-bb49-b939ced37c65,ddg::https://jobs.ashbyhq.com/northflank.com/25024796-eeea-4b8b-bb49-b939ced37c65,,"In this role, you'll be instrumental in architecting and maintaining the robustcloudinfrastructurethat powers our platform. This position is remote. Key Responsibilities"
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,openai,"Software Engineer,CloudInfrastructure@ OpenAI",,,https://jobs.ashbyhq.com/openai/973ef76d-ddb8-41fd-87bb-2f701556749d,ddg::https://jobs.ashbyhq.com/openai/973ef76d-ddb8-41fd-87bb-2f701556749d,,"Thecloudinfrastructureteam builds and maintains infrastructure abstractions allowing OpenAI to ship products quickly and scalably. This role is based in San Francisco, CA."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,m-kopa,CloudInfrastructureEngineer @ M-KOPA,,,https://jobs.ashbyhq.com/M-KOPA/540fcad1-aeab-44ab-a9d9-79a21cd16f82?embed=js,ddg::https://jobs.ashbyhq.com/M-KOPA/540fcad1-aeab-44ab-a9d9-79a21cd16f82?embed=js,,"We’re looking for aCloudInfrastructureEngineer to join our Technical Department who’s collaborative, communicative, systematic and a fast-learning results-driven person."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,elevenlabs,Reliability& TestEngineer@ Elevenlabs,,,https://jobs.ashbyhq.com/elevenlabs/e33b89aa-a64d-4ac9-a394-6287143bdda0,ddg::https://jobs.ashbyhq.com/elevenlabs/e33b89aa-a64d-4ac9-a394-6287143bdda0,,"Join us in shaping the future of voice technology. About the role. We are looking for aReliabilityEngineerto ensure the resilience, scalability and performance of our cloud infrastructure."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,crusoe,"Senior SiteReliabilityEngineer, Storage @ Crusoe",,,https://jobs.ashbyhq.com/Crusoe/96d29d17-1357-486e-bf87-ca315d59b344,ddg::https://jobs.ashbyhq.com/Crusoe/96d29d17-1357-486e-bf87-ca315d59b344,,"You will drivereliabilityinitiatives focused on data replication, encryption, backup and restore strategies, and robust failover mechanisms. Collaborating closely with storage engineers..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,duck-duck-go,Senior SiteReliabilityEngineer@ DuckDuckGo,,,https://jobs.ashbyhq.com/duck-duck-go/9f845ea5-4bdd-432a-8266-7febe26c7163,ddg::https://jobs.ashbyhq.com/duck-duck-go/9f845ea5-4bdd-432a-8266-7febe26c7163,,"As a SiteReliabilityEngineer, you'll dive deep into complex operational challenges, including software, systems, automation, and process analysis."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,oneapp,SiteReliabilityEngineer@ One,,,https://jobs.ashbyhq.com/oneapp/7b3ae3e0-cfe7-40e1-b3d9-45c2bdcd863f?subid1=ca71efacf43b4315b97cc8326f1659c4,ddg::https://jobs.ashbyhq.com/oneapp/7b3ae3e0-cfe7-40e1-b3d9-45c2bdcd863f?subid1=ca71efacf43b4315b97cc8326f1659c4,,"As a SiteReliabilityEngineer(SRE) at One, your mandate is to ensure the availability and reliability of our most critical services, and ensure that they meet the requirements of our customers."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,baseten,SiteReliabilityEngineer(SRE) @ Baseten,,,https://jobs.ashbyhq.com/baseten/916e9d62-492a-4562-971f-3e97e3868392/,ddg::https://jobs.ashbyhq.com/baseten/916e9d62-492a-4562-971f-3e97e3868392/,,"As a SiteReliabilityEngineerat Baseten, you'll ensure our infrastructure is scalable, reliable, and efficient, focusing on automation, performance optimization, and incident management."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,oneapp,SiteReliabilityEngineer@ One,,,https://jobs.ashbyhq.com/oneapp/5791bbee-6400-4e0c-b7dd-9297f6e7274e?subid1=68f911fd3759411f955d960368fababd,ddg::https://jobs.ashbyhq.com/oneapp/5791bbee-6400-4e0c-b7dd-9297f6e7274e?subid1=68f911fd3759411f955d960368fababd,,"As a SiteReliabilityEngineer(SRE) at One, your mandate is to ensure the availability and reliability of our most critical services, and ensure that they meet the requirements of our customers."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,?keyword=devops,SmartRecruiters Job Search,,,https://jobs.smartrecruiters.com/?keyword=devops,ddg::https://jobs.smartrecruiters.com/?keyword=devops,,"SeniorDevOpsEngineerwith Java & ETL experience -Bilingual (English/Korean). Woongjin, Inc.DevOpsEngineer- REF4459S. Deutsche Telekom IT Solutions. 19 hours ago."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,vonq,VONQDevOpsEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/VONQ/743999844148538-devops-engineer,ddg::https://jobs.smartrecruiters.com/VONQ/743999844148538-devops-engineer,,"DevOpsEngineer. Rotterdam, fulltime, ASAP.As ourDevOpsEngineeryou will be the one leading critical platform development efforts. What you’ll actually be contributing to?"
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,deepbluecompany,Deep Blue CompanyDevOpsEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/DeepBlueCompany/743999818910899-devops-engineer,ddg::https://jobs.smartrecruiters.com/DeepBlueCompany/743999818910899-devops-engineer,,"OurDevOpsEngineerwill need to be a great collaborator, engaging in Agile software development activities including team sprint planning, daily stand-ups, and retrospectives..."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,deepbluecompany,Deep Blue CompanyDevOpsEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/DeepBlueCompany/743999833219905-devops-engineer,ddg::https://jobs.smartrecruiters.com/DeepBlueCompany/743999833219905-devops-engineer,,"OurDevOpsEngineerwill need to be a great collaborator, engaging in Agile software development activities including team sprint planning, daily stand-ups, and retrospectives..."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,devoteam,DevoteamDevOpsEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/Devoteam/743999856793813-devops-engineer,ddg::https://jobs.smartrecruiters.com/Devoteam/743999856793813-devops-engineer,,"The ability to plan integrations and additions across many systems, is what separates the Cloud Database Manager from theDevOpsEngineer."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,renaissance,Renaissance SalesforceDevOpsEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/Renaissance/744000063607119-salesforce-devops-engineer,ddg::https://jobs.smartrecruiters.com/Renaissance/744000063607119-salesforce-devops-engineer,,We are seeking a SalesforceDevOpsEngineerto lead the end-to-end deployment lifecycle and ensure our Salesforce platform is both scalable and compliant.
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,nielseniq,NielsenIQPlatformEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/NielsenIQ/744000065088124-platform-engineer,ddg::https://jobs.smartrecruiters.com/NielsenIQ/744000065088124-platform-engineer,,"As aPlatformEngineer, you'll be a key player on a highly skilled team, designing, building, and maintaining the core frameworks and platforms that power NIQ."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,nielseniq,NielsenIQPlatformEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/NielsenIQ/744000062621025-platform-engineer,ddg::https://jobs.smartrecruiters.com/NielsenIQ/744000062621025-platform-engineer,,"As aPlatformEngineer, you'll be a key player on a highly skilled team, designing, building, and maintaining the core frameworks and platforms that power NIQ."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,ajbell1,AJ BellPlatformEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/AJBell1/743999960618313-platform-engineer,ddg::https://jobs.smartrecruiters.com/AJBell1/743999960618313-platform-engineer,,"As aPlatformEngineer, you'll play a pivotal role in our mission, collaborating with diverse product engineering teams and working on a broad range of tasks that vary day-to-day."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,evelynpartners,Evelyn PartnersPlatformEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/EvelynPartners/744000049761526-platform-engineer,ddg::https://jobs.smartrecruiters.com/EvelynPartners/744000049761526-platform-engineer,,"As aPlatformEngineer, your responsibilities will include: Core data platform infrastructure such as Azure Data Factory, Azure BLOB Storage, Azure Batch etc."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,evelynpartners,Evelyn PartnersPlatformEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/EvelynPartners/744000049761865-platform-engineer,ddg::https://jobs.smartrecruiters.com/EvelynPartners/744000049761865-platform-engineer,,"As aPlatformEngineer, your responsibilities will include: Core data platform infrastructure such as Azure Data Factory, Azure BLOB Storage, Azure Batch etc."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,nexthink,NexthinkPlatformEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/Nexthink/743999917221823-platform-engineer,ddg::https://jobs.smartrecruiters.com/Nexthink/743999917221823-platform-engineer,,"Min 3 years of experience as a Software Engineer, DevOps Engineer,PlatformEngineeror Site Reliability Engineer with knowledge of best practices of professional software..."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,soprasteria1,Sopra SteriaCloudEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/SopraSteria1/744000022996016-cloud-engineer,ddg::https://jobs.smartrecruiters.com/SopraSteria1/744000022996016-cloud-engineer,,"The sky’s the limit withcloudcomputing, so you’ll need to use skills of virtualisation, containerisation, and orchestration using tools like Kubernetes and Docker to design, deploy, and manage..."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,humanity,HumanityCloudEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/Humanity/743999820380307-cloud-engineer,ddg::https://jobs.smartrecruiters.com/Humanity/743999820380307-cloud-engineer,,"As aCloudEngineer, you’ll be part of a team of smart, highly skilled technologists who are passionate about Site Reliability Engineering, Cloud Services and prototyping..."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,topdesk,TOPdeskCloudengineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/TOPdesk/744000029885131-cloud-engineer,ddg::https://jobs.smartrecruiters.com/TOPdesk/744000029885131-cloud-engineer,,"As acloudengineer, you’ll join one of our 4 SaaS platform teams, which have 27 members in total.You have at least 5 years of experience as acloudengineer."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,inlogik,InlogikCloudEngineer(Azure),,,https://jobs.smartrecruiters.com/Inlogik/743999957764033-cloud-engineer-azure-,ddg::https://jobs.smartrecruiters.com/Inlogik/743999957764033-cloud-engineer-azure-,,"You, theCloudEngineerwill need to be results orientated and experiment driven; capable on achieving desired outcomes that meet Inlogik operational standards, are cost effective..."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,inlogik,InlogikCloudEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/Inlogik/743999936455323-cloud-engineer,ddg::https://jobs.smartrecruiters.com/Inlogik/743999936455323-cloud-engineer,,Inlogik is looking to appoint aCloudEngineerthat will be responsible for but not limited to: Working closely with our Head of Cloud to assist in managing the migration of applications and...
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,nielseniq,NielsenIQCloudEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/NielsenIQ/744000065088385-cloud-engineer,ddg::https://jobs.smartrecruiters.com/NielsenIQ/744000065088385-cloud-engineer,,"As aCloudEngineer, you'll be a key player on a highly skilled team, designing, building, and maintaining the core frameworks and platforms that power NIQ."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,nine,NineInfrastructureEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/Nine/744000074867915-infrastructure-engineer,ddg::https://jobs.smartrecruiters.com/Nine/744000074867915-infrastructure-engineer,,"We are seeking anInfrastructureEngineerto manage Drive's infrastructure in a multi-cloud environment, including AWS and GCP, with a focus on Operational Excellence, Security..."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,unit44,Unit4InfrastructureEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/Unit44/744000067157725-infrastructure-engineer,ddg::https://jobs.smartrecruiters.com/Unit44/744000067157725-infrastructure-engineer,,"As anInfrastructureEngineeryou are responsible for designing, deploying, and managing the lifecycle of cloud infrastructure and services and ensure that they are secure, healthy..."
2026-04-07 01:33:22,ddg:jobs.smartrecruiters.com,unit44,Unit4InfrastructureEngineer| SmartRecruiters,,,https://jobs.smartrecruiters.com/Unit44/744000058212761-infrastructure-engineer,ddg::https://jobs.smartrecruiters.com/Unit44/744000058212761-infrastructure-engineer,,"The IT function is increasing its capabilities and therefore is looking for anInfrastructureEngineer. As anInfrastructureEngineeryou are responsible for designing, deploying, and managing..."
